"CaseID","Opened","Closed","Updated","Status","Status Notes","Responsible Agency","Category","Request Type","Request Details","Address","Street","Supervisor District","Neighborhood","Police District","Latitude","Longitude","Point","Source","Media URL"
"9832689","11/20/2018 02:30:21 PM","11/20/2018 04:16:22 PM","11/20/2018 04:16:22 PM","Closed","Case Resolved - Pickup completed.","Recology_Abandoned","Street and Sidewalk Cleaning","Bulky Items","Mattress","Intersection of UNION ST and CADELL PL","UNION ST","3","North Beach","CENTRAL","37.80061069127","-122.40799276203","POINT (-122.40799276 37.80061069)","Mobile/Open311","http://mobile311.sfgov.org/reports/9832689/photos"
"9832566","11/20/2018 02:03:58 PM","11/20/2018 05:30:00 PM","11/20/2018 05:30:00 PM","Closed","Case is Invalid - Not an overflowing city can new case created for steam cleaning #9833541","Recology_Overflowing","Street and Sidewalk Cleaning","City_garbage_can_overflowing","City_garbage_can_overflowing","403 BROADWAY, SAN FRANCISCO, CA, 94133","BROADWAY","3","North Beach","CENTRAL","37.79817818668","-122.40413038072","POINT (-122.40413038 37.79817819)","Mobile/Open311","http://mobile311.sfgov.org/reports/9832566/photos"
"9831912","11/20/2018 12:21:29 PM","11/20/2018 04:12:38 PM","11/20/2018 04:12:38 PM","Closed","Case Resolved - Pickup completed.","Recology_Abandoned","Street and Sidewalk Cleaning","Bulky Items","Mattress","Intersection of MONTGOMERY ST and PACIFIC AVE","MONTGOMERY ST","3","North Beach","CENTRAL","37.79721962216","-122.40370724967","POINT (-122.40370725 37.79721962)","Web",
"9831387","11/20/2018 11:00:00 AM","11/25/2018 01:40:00 PM","11/25/2018 01:40:00 PM","Closed","Case Resolved","DPW Ops Queue","Street and Sidewalk Cleaning","Human or Animal Waste","Human or Animal Waste","7 VANDEWATER ST, SAN FRANCISCO, CA, 94133","VANDEWATER ST","3","North Beach","CENTRAL","37.805103302","-122.41220855713","POINT (-122.41220856 37.8051033)","Phone",
"9831188","11/20/2018 10:30:00 AM","11/20/2018 12:52:00 PM","11/20/2018 12:52:00 PM","Closed","Case Resolved","DPW Ops Queue","Street and Sidewalk Cleaning","General Cleaning","Other Loose Garbage","1 SONOMA ST, SAN FRANCISCO, CA, 94133","SONOMA ST","3","North Beach","CENTRAL","37.79990372717","-122.40627262753","POINT (-122.40627263 37.79990373)","Mobile/Open311","http://mobile311.sfgov.org/reports/9831188/photos"
"9830806","11/20/2018 09:31:32 AM","11/20/2018 12:33:00 PM","11/20/2018 12:33:00 PM","Closed","Case Resolved","DPW Ops Queue","Street and Sidewalk Cleaning","General Cleaning","Other Loose Garbage","Intersection of GIBB ST and COLUMBUS AVE","GIBB ST","3","North Beach","CENTRAL","37.79603100994","-122.40414910934","POINT (-122.40414911 37.79603101)","Mobile/Open311","http://mobile311.sfgov.org/reports/9830806/photos"
"9830590","11/20/2018 09:04:12 AM","11/20/2018 02:41:03 PM","11/20/2018 02:41:03 PM","Closed","Case Resolved - WASTE NOT FOUND","Recology_Abandoned","Street and Sidewalk Cleaning","Bulky Items","Electronics","1232 GRANT AVE, SAN FRANCISCO, CA, 94133","GRANT AVE","3","North Beach","CENTRAL","37.7985125827","-122.4070198742","POINT (-122.40701987 37.79851258)","Mobile/Open311","http://mobile311.sfgov.org/reports/9830590/photos"
"9830498","11/20/2018 08:49:00 AM","11/20/2018 10:09:00 AM","11/20/2018 10:09:00 AM","Closed","Case Resolved","DPW Ops Queue","Street and Sidewalk Cleaning","General Cleaning","Other Loose Garbage","554 VALLEJO ST, SAN FRANCISCO, CA, 94133","VALLEJO ST","3","North Beach","CENTRAL","37.79903","-122.406563","POINT (-122.406563 37.79903)","Web","http://mobile311.sfgov.org/reports/9830498/photos"
"9830354","11/20/2018 08:24:28 AM","11/20/2018 10:39:00 AM","11/20/2018 10:39:00 AM","Closed","Case Resolved","DPW Ops Queue","Street and Sidewalk Cleaning","Human or Animal Waste","Human or Animal Waste","Intersection of CHESTNUT ST and VENARD ALY","CHESTNUT ST","3","North Beach","CENTRAL","37.80383509122","-122.41284999077","POINT (-122.41284999 37.80383509)","Mobile/Open311","http://mobile311.sfgov.org/reports/9830354/photos"
"9829905","11/20/2018 06:11:00 AM","11/20/2018 02:40:41 PM","11/20/2018 02:40:41 PM","Closed","Case Resolved - Pickup completed.","Recology_Abandoned","Street and Sidewalk Cleaning","Bulky Items","Furniture","1815 POWELL ST, SAN FRANCISCO, CA, 94133","POWELL ST","3","North Beach","CENTRAL","37.80137252808","-122.41120147705","POINT (-122.41120148 37.80137253)","Phone",
"9829722","11/19/2018 11:34:36 PM","11/20/2018 02:12:00 AM","11/20/2018 02:12:00 AM","Closed","Case Resolved","Recology_Overflowing","Street and Sidewalk Cleaning","City_garbage_can_overflowing","City_garbage_can_overflowing","1699 STOCKTON ST, SAN FRANCISCO, CA, 94133","STOCKTON ST","3","North Beach","CENTRAL","37.80127639","-122.4095208","POINT (-122.4095208 37.80127639)","Mobile/Open311",
"9829188","11/19/2018 05:51:00 PM","11/25/2018 02:41:00 PM","11/25/2018 02:41:00 PM","Closed","Case Resolved","DPW Ops Queue","Street and Sidewalk Cleaning","Human or Animal Waste","Human or Animal Waste","1111 KEARNY ST, SAN FRANCISCO, CA, 94133","KEARNY ST","3","North Beach","CENTRAL","37.798205","-122.40563333333","POINT (-122.40563333 37.798205)","Mobile/Open311","http://mobile311.sfgov.org/reports/9829188/photos"
"9829009","11/19/2018 05:05:00 PM","11/25/2018 03:28:00 PM","11/25/2018 03:28:00 PM","Closed","Case Resolved","DPW Ops Queue","Street and Sidewalk Cleaning","Human or Animal Waste","Human or Animal Waste","2231 POWELL ST, SAN FRANCISCO, CA, 94133","POWELL ST","3","North Beach","CENTRAL","37.805405","-122.41223833333","POINT (-122.41223833 37.805405)","Mobile/Open311","http://mobile311.sfgov.org/reports/9829009/photos"
"9829005","11/19/2018 05:04:00 PM","11/25/2018 02:41:00 PM","11/25/2018 02:41:00 PM","Closed","Case Resolved","DPW Ops Queue","Street and Sidewalk Cleaning","Human or Animal Waste","Human or Animal Waste","10 VANDEWATER ST, SAN FRANCISCO, CA, 94133","VANDEWATER ST","3","North Beach","CENTRAL","37.805395","-122.412225","POINT (-122.412225 37.805395)","Mobile/Open311","http://mobile311.sfgov.org/reports/9829005/photos"
"9828895","11/19/2018 04:42:42 PM","11/25/2018 03:28:00 PM","11/25/2018 03:28:00 PM","Closed","Case Resolved","DPW Ops Queue","Street and Sidewalk Cleaning","General Cleaning","Other Loose Garbage","Intersection of FRANCISCO ST and MASON ST","FRANCISCO ST","3","North Beach","CENTRAL","37.80466934204","-122.41347670567","POINT (-122.41347671 37.80466934)","Mobile/Open311","http://mobile311.sfgov.org/reports/9828895/photos"
"9827885","11/19/2018 01:55:00 PM","11/25/2018 02:40:00 PM","11/25/2018 02:40:00 PM","Closed","Case Resolved","DPW Ops Queue","Street and Sidewalk Cleaning","Human or Animal Waste","Human or Animal Waste","1111 KEARNY ST, SAN FRANCISCO, CA, 94133","KEARNY ST","3","North Beach","CENTRAL","37.79822386632","-122.40554224632","POINT (-122.40554225 37.79822387)","Mobile/Open311",
"9827626","11/19/2018 01:15:00 PM","11/25/2018 02:40:00 PM","11/25/2018 02:40:00 PM","Closed","Case Resolved","DPW Ops Queue","Street and Sidewalk Cleaning","Human or Animal Waste","Human or Animal Waste","1111 KEARNY ST, SAN FRANCISCO, CA, 94133","KEARNY ST","3","North Beach","CENTRAL","37.798231","-122.405556","POINT (-122.405556 37.798231)","Mobile/Open311",
"9827236","11/19/2018 12:17:00 PM","11/19/2018 12:47:00 PM","11/19/2018 12:47:00 PM","Closed","Case Resolved","DPW Ops Queue","Street and Sidewalk Cleaning","Human or Animal Waste","Human or Animal Waste","1111 KEARNY ST, SAN FRANCISCO, CA, 94133","KEARNY ST","3","North Beach","CENTRAL","37.798217","-122.405559","POINT (-122.405559 37.798217)","Mobile/Open311",
"9827181","11/19/2018 12:09:00 PM","11/20/2018 10:21:00 AM","11/20/2018 10:21:00 AM","Closed","Case Resolved","DPW Ops Queue","Street and Sidewalk Cleaning","Human or Animal Waste","Human or Animal Waste","1445 GRANT AVE, SAN FRANCISCO, CA, 94133","GRANT AVE","3","North Beach","CENTRAL","37.800276","-122.407574","POINT (-122.407574 37.800276)","Mobile/Open311","http://mobile311.sfgov.org/reports/9827181/photos"
"9827087","11/19/2018 11:58:50 AM","11/19/2018 04:13:54 PM","11/19/2018 04:13:54 PM","Closed","Case Resolved - Pickup completed.","Recology_Abandoned","Street and Sidewalk Cleaning","Bulky Items","Electronics","Intersection of UNION ST and GRANT AVE","UNION ST","3","North Beach","CENTRAL","37.800642","-122.407491","POINT (-122.407491 37.800642)","Mobile/Open311","http://mobile311.sfgov.org/reports/9827087/photos"
"9826884","11/19/2018 11:34:00 AM","11/19/2018 01:20:00 PM","11/19/2018 01:20:00 PM","Closed","Case Resolved","DPW Ops Queue","Street and Sidewalk Cleaning","General Cleaning","Other Loose Garbage","1371 GRANT AVE, SAN FRANCISCO, CA, 94133","GRANT AVE","3","North Beach","CENTRAL","37.799568","-122.407414","POINT (-122.407414 37.799568)","Mobile/Open311","http://mobile311.sfgov.org/reports/9826884/photos"
"9826739","11/19/2018 11:15:00 AM","11/19/2018 12:47:00 PM","11/19/2018 12:47:00 PM","Closed","Case Resolved","DPW Ops Queue","Street and Sidewalk Cleaning","Human or Animal Waste","Human or Animal Waste","1107 KEARNY ST, SAN FRANCISCO, CA, 94133","KEARNY ST","3","North Beach","CENTRAL","37.79827080671","-122.40569746133","POINT (-122.40569746 37.79827081)","Mobile/Open311",
"9826703","11/19/2018 11:12:00 AM","11/19/2018 10:15:17 PM","11/19/2018 10:15:17 PM","Closed","Case is a Duplicate - Request is a duplicate and has been previously reported as 9825273","DPW Ops Queue","Street and Sidewalk Cleaning","Human or Animal Waste","Human or Animal Waste","1111 KEARNY ST, SAN FRANCISCO, CA, 94133","KEARNY ST","3","North Beach","CENTRAL","37.7981076052","-122.40553447994","POINT (-122.40553448 37.79810761)","Mobile/Open311",
"9826502","11/19/2018 10:43:36 AM","11/19/2018 12:43:00 PM","11/19/2018 12:43:00 PM","Closed","Case Resolved","DPW Ops Queue","Street and Sidewalk Cleaning","Human or Animal Waste","Human or Animal Waste","Intersection of DUNNES ALY and KEARNY ST","DUNNES ALY","3","North Beach","CENTRAL","37.79838409347","-122.40555975995","POINT (-122.40555976 37.79838409)","Mobile/Open311",
"9826381","11/19/2018 10:28:00 AM","11/19/2018 01:57:17 PM","11/19/2018 01:57:17 PM","Closed","Case Resolved - WASTE NOT FOUND .","Recology_Abandoned","Street and Sidewalk Cleaning","Bulky Items","Mattress","900 KEARNY ST, SAN FRANCISCO, CA, 94133","KEARNY ST","3","North Beach","CENTRAL","37.79640197754","-122.40501403809","POINT (-122.40501404 37.79640198)","Phone",
"9825987","11/19/2018 09:38:00 AM","11/19/2018 01:57:59 PM","11/19/2018 01:57:59 PM","Closed","Case Resolved - Pickup completed.","Recology_Abandoned","Street and Sidewalk Cleaning","Bulky Items","Furniture","673 UNION ST, SAN FRANCISCO, CA, 94133","UNION ST","3","North Beach","CENTRAL","37.80018853556","-122.41062814513","POINT (-122.41062815 37.80018854)","Mobile/Open311","http://mobile311.sfgov.org/reports/9825987/photos"
"9825780","11/19/2018 09:11:00 AM","11/19/2018 01:56:52 PM","11/19/2018 01:56:52 PM","Closed","Case Resolved - Pickup completed.","Recology_Abandoned","Street and Sidewalk Cleaning","Bulky Items","Furniture","Intersection of VALLEJO ST and KEARNY ST","VALLEJO ST","3","North Beach","CENTRAL","37.7989692688","-122.40564727783","POINT (-122.40564728 37.79896927)","Phone",
"9825596","11/19/2018 08:48:00 AM","11/19/2018 10:04:00 AM","11/19/2018 10:04:00 AM","Closed","Case Resolved","DPW Ops Queue","Street and Sidewalk Cleaning","Human or Animal Waste","Human or Animal Waste","Intersection of JACKSON ST and MONTGOMERY ST","JACKSON ST","3","North Beach","CENTRAL","37.79641723633","-122.40349578857","POINT (-122.40349579 37.79641724)","Phone",
"9825559","11/19/2018 08:44:00 AM","11/19/2018 10:04:00 AM","11/19/2018 10:04:00 AM","Closed","Case Resolved","DPW Ops Queue","Street and Sidewalk Cleaning","Human or Animal Waste","Human or Animal Waste","498 JACKSON ST, SAN FRANCISCO, CA, 94111","JACKSON ST","3","North Beach","CENTRAL","37.79647445679","-122.40348815918","POINT (-122.40348816 37.79647446)","Phone",
"9825422","11/19/2018 08:21:24 AM","11/19/2018 01:57:30 PM","11/19/2018 01:57:30 PM","Closed","Case Resolved - Pickup completed.","Recology_Abandoned","Street and Sidewalk Cleaning","Bulky Items","Furniture","32 VARENNES ST, SAN FRANCISCO, CA, 94133","VARENNES ST","3","North Beach","CENTRAL","37.8003010011","-122.40669284602","POINT (-122.40669285 37.800301)","Mobile/Open311","http://mobile311.sfgov.org/reports/9825422/photos"
"9825273","11/19/2018 07:53:41 AM","11/19/2018 08:33:00 AM","11/19/2018 08:33:00 AM","Closed","Case Resolved","DPW Ops Queue","Street and Sidewalk Cleaning","General Cleaning","Other Loose Garbage","Intersection of DUNNES ALY and KEARNY ST","DUNNES ALY","3","North Beach","CENTRAL","37.79844146099","-122.4055239516","POINT (-122.40552395 37.79844146)","Mobile/Open311","http://mobile311.sfgov.org/reports/9825273/photos"
"9825113","11/19/2018 07:11:00 AM","11/19/2018 08:21:00 AM","11/19/2018 08:21:00 AM","Closed","Case Resolved","DPW Ops Queue","Street and Sidewalk Cleaning","General Cleaning","Other Loose Garbage","Intersection of BALANCE ST and GOLD ST","BALANCE ST","3","North Beach","CENTRAL","37.79680633545","-122.40245819092","POINT (-122.40245819 37.79680634)","Phone",
"9824904","11/19/2018 12:51:19 AM","11/19/2018 12:59:00 AM","11/19/2018 12:59:00 AM","Closed","Scheduled","Recology_Overflowing","Street and Sidewalk Cleaning","City_garbage_can_overflowing","City_garbage_can_overflowing","1699 STOCKTON ST, SAN FRANCISCO, CA, 94133","STOCKTON ST","3","North Beach","CENTRAL","37.80127639","-122.4095208","POINT (-122.4095208 37.80127639)","Mobile/Open311",
"9824683","11/18/2018 08:50:00 PM","12/03/2018 02:13:00 AM","12/03/2018 02:13:00 AM","Closed","Case Resolved","DPW Ops Queue","Street and Sidewalk Cleaning","Human or Animal Waste","Human or Animal Waste","1107 KEARNY ST, SAN FRANCISCO, CA, 94133","KEARNY ST","3","North Beach","CENTRAL","37.79832622952","-122.40560207792","POINT (-122.40560208 37.79832623)","Mobile/Open311",
"9824652","11/18/2018 08:32:00 PM","11/19/2018 07:35:00 AM","11/19/2018 07:35:00 AM","Closed","Case Resolved","DPW Ops Queue","Street and Sidewalk Cleaning","General Cleaning","Other Loose Garbage","Intersection of VALLEJO ST and ROMOLO ST","VALLEJO ST","3","North Beach","CENTRAL","37.79887390137","-122.40643310547","POINT (-122.40643311 37.7988739)","Phone",
"9824351","11/18/2018 05:27:00 PM","11/25/2018 01:26:00 PM","11/25/2018 01:26:00 PM","Closed","Case Resolved","DPW Ops Queue","Street and Sidewalk Cleaning","General Cleaning","Other Loose Garbage","17 FRESNO ST, SAN FRANCISCO, CA, 94133","FRESNO ST","3","North Beach","CENTRAL","37.7985524","-122.405942","POINT (-122.405942 37.7985524)","Web",
"9824155","11/18/2018 04:19:57 PM","11/18/2018 04:31:00 PM","11/18/2018 04:31:00 PM","Closed","Scheduled - Dispatched driver","Recology_Overflowing","Street and Sidewalk Cleaning","City_garbage_can_overflowing","City_garbage_can_overflowing","1699 STOCKTON ST, SAN FRANCISCO, CA, 94133","STOCKTON ST","3","North Beach","CENTRAL","37.80125648253","-122.40945431415","POINT (-122.40945431 37.80125648)","Mobile/Open311","http://mobile311.sfgov.org/reports/9824155/photos"
"9824106","11/18/2018 04:08:00 PM","11/25/2018 02:44:00 PM","11/25/2018 02:44:00 PM","Closed","Case Resolved","DPW Ops Queue","Street and Sidewalk Cleaning","Human or Animal Waste","Human or Animal Waste","15 VANDEWATER ST, SAN FRANCISCO, CA, 94133","VANDEWATER ST","3","North Beach","CENTRAL","37.80531333333","-122.41241333333","POINT (-122.41241333 37.80531333)","Mobile/Open311","http://mobile311.sfgov.org/reports/9824106/photos"
"9823903","11/18/2018 03:10:00 PM","11/25/2018 02:37:00 PM","11/25/2018 02:37:00 PM","Closed","Case Resolved","DPW Ops Queue","Street and Sidewalk Cleaning","General Cleaning","Other Loose Garbage","305 FRANCISCO ST, SAN FRANCISCO, CA, 94133","FRANCISCO ST","3","North Beach","CENTRAL","37.80505742416","-122.41022016865","POINT (-122.41022017 37.80505742)","Mobile/Open311","http://mobile311.sfgov.org/reports/9823903/photos"
"9823829","11/18/2018 02:53:00 PM","11/25/2018 02:57:00 PM","11/25/2018 02:57:00 PM","Closed","Case Resolved","DPW Ops Queue","Street and Sidewalk Cleaning","General Cleaning","Other Loose Garbage","571 VALLEJO ST, SAN FRANCISCO, CA, 94133","VALLEJO ST","3","North Beach","CENTRAL","37.798816","-122.406667","POINT (-122.406667 37.798816)","Mobile/Open311",
"9823697","11/18/2018 02:13:00 PM","11/25/2018 02:40:00 PM","11/25/2018 02:40:00 PM","Closed","Case Resolved","DPW Ops Queue","Street and Sidewalk Cleaning","Human or Animal Waste","Human or Animal Waste","10 VANDEWATER ST, SAN FRANCISCO, CA, 94133","VANDEWATER ST","3","North Beach","CENTRAL","37.80538712632","-122.41223534581","POINT (-122.41223535 37.80538713)","Mobile/Open311","http://mobile311.sfgov.org/reports/9823697/photos"
"9823087","11/18/2018 11:13:43 AM","11/18/2018 01:24:00 PM","11/18/2018 01:24:00 PM","Closed","Scheduled - Dispatched driver.","Recology_Overflowing","Street and Sidewalk Cleaning","City_garbage_can_overflowing","City_garbage_can_overflowing","1699 STOCKTON ST, SAN FRANCISCO, CA, 94133","STOCKTON ST","3","North Beach","CENTRAL","37.80127639","-122.4095208","POINT (-122.4095208 37.80127639)","Mobile/Open311",
"9822779","11/18/2018 09:53:00 AM","11/18/2018 12:45:00 PM","11/18/2018 12:45:00 PM","Closed","Case Resolved","DPW Ops Queue","Street and Sidewalk Cleaning","General Cleaning","Other Loose Garbage","636 LOMBARD ST, SAN FRANCISCO, CA, 94133","LOMBARD ST","3","North Beach","CENTRAL","37.80302759132","-122.41202190153","POINT (-122.4120219 37.80302759)","Mobile/Open311","http://mobile311.sfgov.org/reports/9822779/photos"
"9822009","11/17/2018 09:44:00 PM","12/04/2018 12:46:00 AM","12/04/2018 12:46:00 AM","Closed","Case Resolved","DPW Ops Queue","Street and Sidewalk Cleaning","General Cleaning","Other Loose Garbage","373 COLUMBUS AVE, SAN FRANCISCO, CA, 94133","COLUMBUS AVE","3","North Beach","CENTRAL","37.79839706421","-122.40782165527","POINT (-122.40782166 37.79839706)","Phone",
"9821391","11/17/2018 04:33:00 PM","11/18/2018 10:32:43 AM","11/18/2018 10:32:43 AM","Closed","Case Resolved - Pickup completed.","Recology_Abandoned","Street and Sidewalk Cleaning","General Cleaning","Other Loose Garbage","Intersection of FRESNO ST and KEARNY ST","FRESNO ST","3","North Beach","CENTRAL","37.7986869812","-122.40558624268","POINT (-122.40558624 37.79868698)","Phone",
"9820726","11/17/2018 01:10:57 PM","11/17/2018 05:03:00 PM","11/17/2018 05:03:00 PM","Closed","Case Resolved - Serviced","Recology_Overflowing","Street and Sidewalk Cleaning","City_garbage_can_overflowing","City_garbage_can_overflowing","1699 STOCKTON ST, SAN FRANCISCO, CA, 94133","STOCKTON ST","3","North Beach","CENTRAL","37.80127639","-122.4095208","POINT (-122.4095208 37.80127639)","Mobile/Open311",
"9820543","11/17/2018 12:26:09 PM","11/17/2018 01:22:00 PM","11/17/2018 01:22:00 PM","Closed","Case Resolved","DPW Ops Queue","Street and Sidewalk Cleaning","Hazardous Materials","Glass","Intersection of ROMOLO ST and FRESNO ST","ROMOLO ST","3","North Beach","CENTRAL","37.79859013997","-122.40639586098","POINT (-122.40639586 37.79859014)","Mobile/Open311","http://mobile311.sfgov.org/reports/9820543/photos"
